Year,Season,Indicator,Value,stat_area
1999,summer,fvcom_sss,0.14568760213704818,512
1999,summer,fvcom_sss,0.2804880540061155,513
2000,summer,fvcom_sss,0.05717625824281749,511
2000,summer,fvcom_sss,0.17808455916742452,512
2000,summer,fvcom_sss,0.23169096662232846,513
2001,summer,fvcom_sss,-0.39398843410850887,511
2001,summer,fvcom_sss,-0.09697435511353601,512
2001,summer,fvcom_sss,-0.1284179305149062,513
2002,summer,fvcom_sss,0.08172519844291865,511
2002,summer,fvcom_sss,0.2619885769411543,512
2002,summer,fvcom_sss,0.22352746070535032,513
2003,summer,fvcom_sss,0.18929844544722207,511
2003,summer,fvcom_sss,0.17987135154857758,512
2003,summer,fvcom_sss,0.2480418227381082,513
2004,summer,fvcom_sss,-0.30095163129220315,511
2004,summer,fvcom_sss,-0.21237757239650992,512
2004,summer,fvcom_sss,-0.13156322184465075,513
2005,summer,fvcom_sss,-0.4298534840672721,511
2005,summer,fvcom_sss,-0.6465789047957236,512
2005,summer,fvcom_sss,-0.6814366502486019,513
2006,summer,fvcom_sss,-0.2512160197125129,511
2006,summer,fvcom_sss,-0.3421513724245458,512
2006,summer,fvcom_sss,-0.4767857790336886,513
2007,summer,fvcom_sss,-0.22989922483256456,511
2007,summer,fvcom_sss,-0.1723984168308473,512
2007,summer,fvcom_sss,-0.28014721880988164,513
2008,summer,fvcom_sss,-0.11584510945847608,511
2008,summer,fvcom_sss,-0.07747000826084502,512
2008,summer,fvcom_sss,-0.1625701335046404,513
2009,summer,fvcom_sss,-0.0983175708443553,511
2009,summer,fvcom_sss,-0.19791018032400523,512
2009,summer,fvcom_sss,-0.21762776680860757,513
2010,summer,fvcom_sss,-0.08622400860993647,511
2010,summer,fvcom_sss,-0.08070938978278798,512
2010,summer,fvcom_sss,-0.21581895524235958,513
2011,summer,fvcom_sss,0.13269237387804142,511
2011,summer,fvcom_sss,-0.15048958374485083,512
2011,summer,fvcom_sss,-0.0788012052978072,513
2012,summer,fvcom_sss,0.4749338682370409,511
2012,summer,fvcom_sss,0.11250467021623273,512
2012,summer,fvcom_sss,0.06034600385307023,513
2013,summer,fvcom_sss,0.2694602970390636,511
2013,summer,fvcom_sss,0.12620815081131628,512
2013,summer,fvcom_sss,-0.09633578703038641,513
2014,summer,fvcom_sss,0.3375443385150186,511
2014,summer,fvcom_sss,0.0600233311121443,512
2014,summer,fvcom_sss,-0.14926985926131844,513
2015,summer,fvcom_sss,0.3143042524134347,511
2015,summer,fvcom_sss,0.1537177457571829,512
2015,summer,fvcom_sss,0.11054890451919096,513
2016,summer,fvcom_sss,0.2238077605609459,511
2016,summer,fvcom_sss,0.14454423455773954,512
2016,summer,fvcom_sss,0.13699378861211617,513
1980,winter,fvcom_sss,0.4296481490242965,511
1980,winter,fvcom_sss,0.3385128371072432,512
1980,winter,fvcom_sss,0.46416241713953693,513
1981,winter,fvcom_sss,0.32660159349895934,511
1981,winter,fvcom_sss,0.3607720544134531,512
1981,winter,fvcom_sss,0.38249601697589763,513
1982,winter,fvcom_sss,-0.28585933755440357,511
1982,winter,fvcom_sss,-0.3443632037134225,512
1982,winter,fvcom_sss,-0.25164351926642703,513
1983,winter,fvcom_sss,0.20330143264469266,511
1983,winter,fvcom_sss,0.21158932785586002,512
1983,winter,fvcom_sss,0.2747256559945783,513
1984,winter,fvcom_sss,0.0869535933885222,511
1984,winter,fvcom_sss,-0.140956208418777,512
1984,winter,fvcom_sss,-0.15276021813442955,513
1985,winter,fvcom_sss,0.3082899820628515,511
1985,winter,fvcom_sss,0.42815190553066557,512
1985,winter,fvcom_sss,0.3843724178468661,513
1986,winter,fvcom_sss,0.2970719485637403,511
1986,winter,fvcom_sss,0.3145229392254198,512
1986,winter,fvcom_sss,0.18472337568621927,513
1987,winter,fvcom_sss,0.25898665696113493,511
1987,winter,fvcom_sss,0.18997840428921733,512
1987,winter,fvcom_sss,0.1407145898144326,513
1988,winter,fvcom_sss,0.2961325999908152,511
1988,winter,fvcom_sss,0.15178214372132268,512
1988,winter,fvcom_sss,0.05739252466009596,513
1989,winter,fvcom_sss,0.6391226863248777,511
1989,winter,fvcom_sss,0.6864661865810274,512
1989,winter,fvcom_sss,0.5386975208205885,513
1990,winter,fvcom_sss,0.6347981150308493,511
1990,winter,fvcom_sss,0.6687460959596355,512
1990,winter,fvcom_sss,0.5705243207972469,513
1991,winter,fvcom_sss,0.30247938967562965,511
1991,winter,fvcom_sss,0.2424287152058457,512
1991,winter,fvcom_sss,0.25737805723522555,513
1992,winter,fvcom_sss,0.02325532535392976,511
1992,winter,fvcom_sss,0.08069348971526587,512
1992,winter,fvcom_sss,0.08911166250521911,513
1993,winter,fvcom_sss,0.034852101453673845,511
1993,winter,fvcom_sss,0.14105580069411314,512
1993,winter,fvcom_sss,0.0395253368297882,513
1994,winter,fvcom_sss,0.007035475080300914,511
1994,winter,fvcom_sss,-0.14416098075866077,512
1994,winter,fvcom_sss,-0.23197176156907945,513
1995,winter,fvcom_sss,0.03091262568808633,511
1995,winter,fvcom_sss,0.24160829962406508,512
1995,winter,fvcom_sss,0.2881409602776462,513
1996,winter,fvcom_sss,-0.41257334115141114,511
1996,winter,fvcom_sss,-0.38775627435653043,512
1996,winter,fvcom_sss,-0.28173172269670693,513
1997,winter,fvcom_sss,-0.6409684220782924,511
1997,winter,fvcom_sss,-0.552774633376799,512
1997,winter,fvcom_sss,-0.5535613932330713,513
1998,winter,fvcom_sss,-0.8275762166983167,511
1998,winter,fvcom_sss,-0.6129710167699521,512
1998,winter,fvcom_sss,-0.49421962435855576,513
1999,winter,fvcom_sss,-0.311205178714108,511
1999,winter,fvcom_sss,-0.20819760246902816,512
1999,winter,fvcom_sss,-0.22209212177697135,513
2000,winter,fvcom_sss,0.36335645717827797,511
2000,winter,fvcom_sss,0.31477960966442525,512
2000,winter,fvcom_sss,0.2047125859621552,513
2001,winter,fvcom_sss,-0.2361197113669344,511
2001,winter,fvcom_sss,0.024325482635610206,512
2001,winter,fvcom_sss,0.10226211706965287,513
2002,winter,fvcom_sss,-0.16714416998009007,511
2002,winter,fvcom_sss,0.20454717070317396,512
2002,winter,fvcom_sss,0.14350679120606205,513
2003,winter,fvcom_sss,0.044597969372839615,511
2003,winter,fvcom_sss,0.3240892026338748,512
2003,winter,fvcom_sss,0.4975651021132712,513
2004,winter,fvcom_sss,0.1318860638491694,511
2004,winter,fvcom_sss,0.08270312902881052,512
2004,winter,fvcom_sss,0.05798594426229235,513
2005,winter,fvcom_sss,-0.6343006144058428,511
2005,winter,fvcom_sss,-0.6677246326507996,512
2005,winter,fvcom_sss,-0.5761532580051428,513
2006,winter,fvcom_sss,-0.2040668407519044,511
2006,winter,fvcom_sss,-0.5545784749397055,512
2006,winter,fvcom_sss,-0.567518697166961,513
2007,winter,fvcom_sss,0.17944528524381337,511
2007,winter,fvcom_sss,0.013446567737860305,512
2007,winter,fvcom_sss,0.06744052243549233,513
2008,winter,fvcom_sss,-0.2080415914294402,511
2008,winter,fvcom_sss,-0.1232248273417439,512
2008,winter,fvcom_sss,-0.13568550431764148,513
2009,winter,fvcom_sss,-0.424304336942703,511
2009,winter,fvcom_sss,-0.2124041551338745,512
2009,winter,fvcom_sss,-0.3419049905033196,513
2010,winter,fvcom_sss,-0.22438869207754053,511
2010,winter,fvcom_sss,-0.034108316934231386,512
2010,winter,fvcom_sss,-0.025610368281670185,513
2011,winter,fvcom_sss,-0.12624934145908098,511
2011,winter,fvcom_sss,-0.13956818022814166,512
2011,winter,fvcom_sss,-0.11478607102798269,513
2012,winter,fvcom_sss,0.36287263926853996,511
2012,winter,fvcom_sss,0.2710261881330555,512
2012,winter,fvcom_sss,-0.022194697882388387,513
2013,winter,fvcom_sss,0.8347452707151309,511
2013,winter,fvcom_sss,0.7237972803016401,512
2013,winter,fvcom_sss,0.6543777674388416,513
2014,winter,fvcom_sss,0.5422610417653093,511
2014,winter,fvcom_sss,-0.05062845837143793,512
2014,winter,fvcom_sss,0.36131902514240366,513
2015,winter,fvcom_sss,0.5295435568695125,511
2015,winter,fvcom_sss,0.39947123030081555,512
2015,winter,fvcom_sss,0.3151985882806775,513
2016,winter,fvcom_sss,0.38891230966069484,511
2016,winter,fvcom_sss,0.02765710605086287,512
2016,winter,fvcom_sss,-0.03544690924977484,513
2017,winter,fvcom_sss,0.5206438456853383,511
2017,winter,fvcom_sss,0.5106153750422264,512
2017,winter,fvcom_sss,0.4876910952444685,513
1980,fall,fvcom_bs,-0.022245542673162106,511
1980,fall,fvcom_bs,0.22939330278002704,512
1980,fall,fvcom_bs,0.3033260242950613,513
1981,fall,fvcom_bs,-0.26711780251593154,511
1981,fall,fvcom_bs,-0.2578349493569791,512
1981,fall,fvcom_bs,-0.011070175546538136,513
1982,fall,fvcom_bs,-0.035263198507723414,511
1982,fall,fvcom_bs,0.021479587773579552,512
1982,fall,fvcom_bs,0.11967104472371093,513
1983,fall,fvcom_bs,0.23455897701375017,511
1983,fall,fvcom_bs,0.17566747325663376,512
1983,fall,fvcom_bs,0.15205262559844096,513
1984,fall,fvcom_bs,0.0805403108099645,511
1984,fall,fvcom_bs,-0.01925294890092587,512
1984,fall,fvcom_bs,0.027715327549244304,513
1985,fall,fvcom_bs,0.1470380508635497,511
1985,fall,fvcom_bs,0.09989353730176324,512
1985,fall,fvcom_bs,0.09263541636054716,513
1986,fall,fvcom_bs,0.1529958299910183,511
1986,fall,fvcom_bs,0.13199417094492452,512
1986,fall,fvcom_bs,0.2057096928910437,513
1987,fall,fvcom_bs,0.03592035866644351,511
1987,fall,fvcom_bs,-0.017835891222100577,512
1987,fall,fvcom_bs,-0.07950781554502039,513
1988,fall,fvcom_bs,0.19108102213705855,511
1988,fall,fvcom_bs,0.3161565809071096,512
1988,fall,fvcom_bs,0.46563237252984113,513
1989,fall,fvcom_bs,0.26640316668834063,511
1989,fall,fvcom_bs,0.3862622262553496,512
1989,fall,fvcom_bs,0.5400862347435618,513
1990,fall,fvcom_bs,0.0019834304992064505,511
1990,fall,fvcom_bs,0.13321241576924597,512
1990,fall,fvcom_bs,0.3343503197027236,513
1991,fall,fvcom_bs,0.03106971026535441,511
1991,fall,fvcom_bs,0.06670349623594447,512
1991,fall,fvcom_bs,0.07594072059710932,513
1992,fall,fvcom_bs,-0.11323150665932823,511
1992,fall,fvcom_bs,-0.06501406612744606,512
1992,fall,fvcom_bs,-0.020388975776816084,513
1993,fall,fvcom_bs,-0.23712016622859144,511
1993,fall,fvcom_bs,-0.3333077640323561,512
1993,fall,fvcom_bs,-0.25166756113096134,513
1994,fall,fvcom_bs,0.15103016340549663,511
1994,fall,fvcom_bs,0.26277775617167914,512
1994,fall,fvcom_bs,0.23973296193956772,513
1995,fall,fvcom_bs,-0.32269563048464694,511
1995,fall,fvcom_bs,-0.28175347688643576,512
1995,fall,fvcom_bs,-0.25005505168657344,513
1996,fall,fvcom_bs,-0.4684556253070373,511
1996,fall,fvcom_bs,-0.38959220288312635,512
1996,fall,fvcom_bs,-0.34051223938700115,513
1997,fall,fvcom_bs,-0.30953080089033597,511
1997,fall,fvcom_bs,-0.2251765445833512,512
1997,fall,fvcom_bs,-0.1718379382988752,513
1998,fall,fvcom_bs,-0.3762250441145936,511
1998,fall,fvcom_bs,-0.256981702407718,512
1998,fall,fvcom_bs,-0.17594625801159275,513
1999,fall,fvcom_bs,0.27054176251694595,511
1999,fall,fvcom_bs,0.08622209390959211,512
1999,fall,fvcom_bs,0.1011447150647094,513
2000,fall,fvcom_bs,-0.11949081774822547,511
2000,fall,fvcom_bs,0.028666493593983964,512
2000,fall,fvcom_bs,0.07374299828355302,513
2001,fall,fvcom_bs,-0.21893350630042038,511
2001,fall,fvcom_bs,0.016013648650989597,512
2001,fall,fvcom_bs,-0.1453491209882783,513
2002,fall,fvcom_bs,0.20030992460274874,511
2002,fall,fvcom_bs,0.31092246571179416,512
2002,fall,fvcom_bs,0.22606034602462147,513
2003,fall,fvcom_bs,0.17787782036614672,511
2003,fall,fvcom_bs,0.18395606357382815,512
2003,fall,fvcom_bs,0.16682412268301028,513
2004,fall,fvcom_bs,-0.34752710376410173,511
2004,fall,fvcom_bs,-0.31044258083070075,512
2004,fall,fvcom_bs,-0.2909327592042702,513
2005,fall,fvcom_bs,-0.12685514669346326,511
2005,fall,fvcom_bs,-0.3343882389640555,512
2005,fall,fvcom_bs,-0.3316399847224771,513
2006,fall,fvcom_bs,0.006931436217206479,511
2006,fall,fvcom_bs,-0.06890430606991396,512
2006,fall,fvcom_bs,-0.0786090812638467,513
2007,fall,fvcom_bs,-0.18389908418697326,511
2007,fall,fvcom_bs,-0.1297559977653168,512
2007,fall,fvcom_bs,-0.04862819079785432,513
2008,fall,fvcom_bs,-0.3650834783489376,511
2008,fall,fvcom_bs,-0.2835056440876153,512
2008,fall,fvcom_bs,-0.30060217262952077,513
2009,fall,fvcom_bs,0.07245826012617777,511
2009,fall,fvcom_bs,0.011239266423285764,512
2009,fall,fvcom_bs,0.0158143507884386,513
2010,fall,fvcom_bs,-0.18019294614777925,511
2010,fall,fvcom_bs,-0.14677068032896035,512
2010,fall,fvcom_bs,-0.1302322688178771,513
2011,fall,fvcom_bs,0.32810071956226106,511
2011,fall,fvcom_bs,0.06444940836186058,512
2011,fall,fvcom_bs,0.04633653987793483,513
2012,fall,fvcom_bs,0.5440180972260149,511
2012,fall,fvcom_bs,0.3957574404667296,512
2012,fall,fvcom_bs,0.5131519035884649,513
2013,fall,fvcom_bs,0.6764203922637404,511
2013,fall,fvcom_bs,0.5649367972091036,512
2013,fall,fvcom_bs,0.6040906853987589,513
2014,fall,fvcom_bs,0.20958006365544152,511
2014,fall,fvcom_bs,0.2665016482854899,512
2014,fall,fvcom_bs,-0.023363455292670213,513
2015,fall,fvcom_bs,0.3104009353310241,511
2015,fall,fvcom_bs,0.1670327697414749,512
2015,fall,fvcom_bs,0.05358955237377593,513
2016,fall,fvcom_bs,0.38851814083666714,511
2016,fall,fvcom_bs,0.2672014408620152,512
2016,fall,fvcom_bs,0.10898584168596284,513
1980,spring,fvcom_bs,0.28089443407496495,511
1980,spring,fvcom_bs,0.3833327216490686,512
1980,spring,fvcom_bs,0.5190220117730272,513
1981,spring,fvcom_bs,0.1555428807859384,511
1981,spring,fvcom_bs,0.20092041364272795,512
1981,spring,fvcom_bs,0.26498929624178963,513
1982,spring,fvcom_bs,0.3304967538570099,511
1982,spring,fvcom_bs,0.3190516088177726,512
1982,spring,fvcom_bs,0.374302225443333,513
1983,spring,fvcom_bs,0.0367927534841791,511
1983,spring,fvcom_bs,-0.04604785246576285,512
1983,spring,fvcom_bs,-0.035575808237938066,513
1984,spring,fvcom_bs,-0.0022731104262823107,511
1984,spring,fvcom_bs,-0.04517413475017628,512
1984,spring,fvcom_bs,-0.09433096370535057,513
1985,spring,fvcom_bs,0.3822154206411677,511
1985,spring,fvcom_bs,0.5383148200546193,512
1985,spring,fvcom_bs,0.5179586297658707,513
1986,spring,fvcom_bs,0.4120644385551601,511
1986,spring,fvcom_bs,0.37793476185268143,512
1986,spring,fvcom_bs,0.38401607156597795,513
1987,spring,fvcom_bs,0.012193215633238922,511
1987,spring,fvcom_bs,-0.06830467495272052,512
1987,spring,fvcom_bs,-0.14231048334798574,513
1988,spring,fvcom_bs,0.6945200774058149,511
1988,spring,fvcom_bs,0.6760897525666322,512
1988,spring,fvcom_bs,0.7068953060126913,513
1989,spring,fvcom_bs,0.5975127592853046,511
1989,spring,fvcom_bs,0.6567973398480671,512
1989,spring,fvcom_bs,0.762347600929213,513
1990,spring,fvcom_bs,0.8266725606946743,511
1990,spring,fvcom_bs,0.7864290334566093,512
1990,spring,fvcom_bs,0.8668053442965223,513
1991,spring,fvcom_bs,0.2591607902195971,511
1991,spring,fvcom_bs,0.22868476573867497,512
1991,spring,fvcom_bs,0.24375575460292617,513
1992,spring,fvcom_bs,0.5345221569197289,511
1992,spring,fvcom_bs,0.44064464261563824,512
1992,spring,fvcom_bs,0.3859829483695697,513
1993,spring,fvcom_bs,-0.19669491904900313,511
1993,spring,fvcom_bs,-0.13875859616104222,512
1993,spring,fvcom_bs,-0.20138748782824248,513
1994,spring,fvcom_bs,-0.0275957246189283,511
1994,spring,fvcom_bs,-0.03601370509390204,512
1994,spring,fvcom_bs,0.010221171280739613,513
1995,spring,fvcom_bs,-0.27889639208370554,511
1995,spring,fvcom_bs,-0.10324327025859813,512
1995,spring,fvcom_bs,-0.16629179656945223,513
1996,spring,fvcom_bs,-0.10939096088983082,511
1996,spring,fvcom_bs,-0.2335322081237993,512
1996,spring,fvcom_bs,-0.32196716074905424,513
1997,spring,fvcom_bs,-0.3576404732532246,511
1997,spring,fvcom_bs,-0.2887370014957678,512
1997,spring,fvcom_bs,-0.22643892991980052,513
1998,spring,fvcom_bs,-0.5544860104398275,511
1998,spring,fvcom_bs,-0.655593914818771,512
1998,spring,fvcom_bs,-0.7524271479001932,513
1999,spring,fvcom_bs,-0.17382586249397292,511
1999,spring,fvcom_bs,-0.23742533424190662,512
1999,spring,fvcom_bs,-0.23880442540181174,513
2000,spring,fvcom_bs,0.15082955837266257,511
2000,spring,fvcom_bs,0.10256473586207139,512
2000,spring,fvcom_bs,0.10416550167694855,513
2001,spring,fvcom_bs,-0.5895868922415886,511
2001,spring,fvcom_bs,-0.16486829563185731,512
2001,spring,fvcom_bs,-0.4261969845185673,513
2002,spring,fvcom_bs,-0.17480432628594544,511
2002,spring,fvcom_bs,-0.1316798175191297,512
2002,spring,fvcom_bs,-0.009745240778845015,513
2003,spring,fvcom_bs,0.07493995926209938,511
2003,spring,fvcom_bs,0.11472344381066729,512
2003,spring,fvcom_bs,0.1440535238986119,513
2004,spring,fvcom_bs,-0.2652158900196468,511
2004,spring,fvcom_bs,-0.07918362706665391,512
2004,spring,fvcom_bs,-0.023100193003167287,513
2005,spring,fvcom_bs,-0.5427041691300801,511
2005,spring,fvcom_bs,-0.6374199991585529,512
2005,spring,fvcom_bs,-0.7170641906806563,513
2006,spring,fvcom_bs,-0.034834875176000264,511
2006,spring,fvcom_bs,-0.003619095396915796,512
2006,spring,fvcom_bs,0.027158448821285402,513
2007,spring,fvcom_bs,-0.04468097451064835,511
2007,spring,fvcom_bs,0.008891675077030198,512
2007,spring,fvcom_bs,0.15495346553338832,513
2008,spring,fvcom_bs,-0.16676549552796652,511
2008,spring,fvcom_bs,-0.1490754346007191,512
2008,spring,fvcom_bs,-0.18099896115537212,513
2009,spring,fvcom_bs,-0.35360425771045095,511
2009,spring,fvcom_bs,-0.17485333047722781,512
2009,spring,fvcom_bs,-0.21556627948785628,513
2010,spring,fvcom_bs,-0.3028664865658945,511
2010,spring,fvcom_bs,-0.339206256125602,512
2010,spring,fvcom_bs,-0.49349677266814884,513
2011,spring,fvcom_bs,0.28072885087789484,511
2011,spring,fvcom_bs,0.07048219181359784,512
2011,spring,fvcom_bs,0.06801324783074103,513
2012,spring,fvcom_bs,0.5285893746747578,511
2012,spring,fvcom_bs,0.4199411739727961,512
2012,spring,fvcom_bs,0.4852467907248557,513
2013,spring,fvcom_bs,0.6014091902207047,511
2013,spring,fvcom_bs,0.5934767149055357,512
2013,spring,fvcom_bs,0.5913625534879655,513
2014,spring,fvcom_bs,0.22872614454444468,511
2014,spring,fvcom_bs,0.11454271255711108,512
2014,spring,fvcom_bs,0.2581953402273738,513
2015,spring,fvcom_bs,0.5065059971234429,511
2015,spring,fvcom_bs,0.4621084739919942,512
2015,spring,fvcom_bs,0.5208767458949711,513
2016,spring,fvcom_bs,0.18150912708677572,511
2016,spring,fvcom_bs,0.030720322368759753,512
2016,spring,fvcom_bs,0.1126947340152743,513
1980,summer,fvcom_bs,0.07848588966756556,511
1980,summer,fvcom_bs,0.32648742386941787,512
1980,summer,fvcom_bs,0.37037044819758314,513
1981,summer,fvcom_bs,0.029937049268601745,511
1981,summer,fvcom_bs,0.13090305073098096,512
1981,summer,fvcom_bs,0.2864109881751666,513
1982,summer,fvcom_bs,-0.006420632634144656,511
1982,summer,fvcom_bs,0.08443384535310454,512
1982,summer,fvcom_bs,0.19727720221974565,513
1983,summer,fvcom_bs,0.04194764365459987,511
1983,summer,fvcom_bs,0.003008578131952314,512
1983,summer,fvcom_bs,0.051162783867655985,513
1984,summer,fvcom_bs,-0.10809689870471162,511
1984,summer,fvcom_bs,-0.22825815903588187,512
1984,summer,fvcom_bs,-0.12337810457717006,513
1985,summer,fvcom_bs,0.22158314788151853,511
1985,summer,fvcom_bs,0.3075179933903842,512
1985,summer,fvcom_bs,0.41064834306818393,513
1986,summer,fvcom_bs,0.21134171670289265,511
1986,summer,fvcom_bs,0.2661015036651607,512
1986,summer,fvcom_bs,0.3682335045723342,513
1987,summer,fvcom_bs,-0.07621728678883091,511
1987,summer,fvcom_bs,0.01141616673629689,512
1987,summer,fvcom_bs,0.002733886294168055,513
1988,summer,fvcom_bs,0.3577574147291394,511
1988,summer,fvcom_bs,0.582943410156604,512
1988,summer,fvcom_bs,0.7155660317927398,513
1989,summer,fvcom_bs,0.40882379436033456,511
1989,summer,fvcom_bs,0.5155558485670187,512
1989,summer,fvcom_bs,0.6324884506788292,513
1990,summer,fvcom_bs,0.2844615128411829,511
1990,summer,fvcom_bs,0.4859729176367404,512
1990,summer,fvcom_bs,0.6282333170911185,513
1991,summer,fvcom_bs,0.3105691305182853,511
1991,summer,fvcom_bs,0.3667351969205422,512
1991,summer,fvcom_bs,0.39155463551725705,513
1992,summer,fvcom_bs,0.029071095333982454,511
1992,summer,fvcom_bs,0.1147416106072195,512
1992,summer,fvcom_bs,0.20577733961470573,513
1993,summer,fvcom_bs,-0.31000369367908354,511
1993,summer,fvcom_bs,-0.23538991267371565,512
1993,summer,fvcom_bs,-0.1554203694444811,513
1994,summer,fvcom_bs,0.22128701749925445,511
1994,summer,fvcom_bs,0.2062812204684753,512
1994,summer,fvcom_bs,0.2754096960436248,513
1995,summer,fvcom_bs,-0.31125118986160616,511
1995,summer,fvcom_bs,-0.1775861556435927,512
1995,summer,fvcom_bs,-0.1513559766950491,513
1996,summer,fvcom_bs,-0.18959837430384904,511
1996,summer,fvcom_bs,-0.19403368731505036,512
1996,summer,fvcom_bs,-0.10120259735453074,513
1997,summer,fvcom_bs,-0.3117958603633901,511
1997,summer,fvcom_bs,-0.23939738230546653,512
1997,summer,fvcom_bs,-0.1076288565392897,513
1998,summer,fvcom_bs,-0.326167297551484,511
1998,summer,fvcom_bs,-0.29407538682069256,512
1998,summer,fvcom_bs,-0.28915822362885657,513
1999,summer,fvcom_bs,0.05442287141801178,511
1999,summer,fvcom_bs,0.05118044598131336,512
1999,summer,fvcom_bs,0.10932653164079409,513
2000,summer,fvcom_bs,-0.002045152005575587,511
2000,summer,fvcom_bs,0.10851005161925907,512
2000,summer,fvcom_bs,0.1527312374090641,513
2001,summer,fvcom_bs,-0.3476210764646947,511
2001,summer,fvcom_bs,-0.1483381655436309,512
2001,summer,fvcom_bs,-0.29729838794791913,513
2002,summer,fvcom_bs,0.15935535573412118,511
2002,summer,fvcom_bs,0.2084693790849229,512
2002,summer,fvcom_bs,0.20251082854045208,513
2003,summer,fvcom_bs,0.3113734332711612,511
2003,summer,fvcom_bs,0.24172768330849134,512
2003,summer,fvcom_bs,0.21450333179555414,513
2004,summer,fvcom_bs,-0.25846085253726153,511
2004,summer,fvcom_bs,-0.23634533069997402,512
2004,summer,fvcom_bs,-0.196420763418014,513
2005,summer,fvcom_bs,-0.24255481516939478,511
2005,summer,fvcom_bs,-0.3808976201579154,512
2005,summer,fvcom_bs,-0.49738812620831524,513
2006,summer,fvcom_bs,-0.08682161528158452,511
2006,summer,fvcom_bs,-0.10980773206103955,512
2006,summer,fvcom_bs,-0.1764376530541667,513
2007,summer,fvcom_bs,-0.26133108084240303,511
2007,summer,fvcom_bs,-0.19238643101315958,512
2007,summer,fvcom_bs,-0.23578448832564233,513
2008,summer,fvcom_bs,-0.22960613085739054,511
2008,summer,fvcom_bs,-0.17404968040467161,512
2008,summer,fvcom_bs,-0.15228325900577247,513
2009,summer,fvcom_bs,-0.09872056733110166,511
2009,summer,fvcom_bs,-0.19451299545040002,512
2009,summer,fvcom_bs,-0.1938430037877068,513
2010,summer,fvcom_bs,-0.17809923695814597,511
2010,summer,fvcom_bs,-0.11923549472090687,512
2010,summer,fvcom_bs,-0.19390846249646004,513
2011,summer,fvcom_bs,0.3906201971006941,511
2011,summer,fvcom_bs,0.15986416878455806,512
2011,summer,fvcom_bs,0.13257487265348944,513
2012,summer,fvcom_bs,0.5038146617119816,511
2012,summer,fvcom_bs,0.2669200078044811,512
2012,summer,fvcom_bs,0.38676363567740996,513
2013,summer,fvcom_bs,0.45279860539247163,511
2013,summer,fvcom_bs,0.3418332149639403,512
2013,summer,fvcom_bs,0.29337363319568094,513
2014,summer,fvcom_bs,0.004136242307782578,511
2014,summer,fvcom_bs,-0.04442430534828994,512
2014,summer,fvcom_bs,-0.2716710722356461,513
2015,summer,fvcom_bs,0.21865374686091757,511
2015,summer,fvcom_bs,0.07188072251695819,512
2015,summer,fvcom_bs,0.03149153218461266,513
2016,summer,fvcom_bs,0.2135130732170541,511
2016,summer,fvcom_bs,0.1163636604616161,512
2016,summer,fvcom_bs,-0.004449351221893274,513
1980,winter,fvcom_bs,0.4294916181977374,511
1980,winter,fvcom_bs,0.3575544626924778,512
1980,winter,fvcom_bs,0.4191363947267572,513
1981,winter,fvcom_bs,0.1912701371787083,511
1981,winter,fvcom_bs,0.2311614778865277,512
1981,winter,fvcom_bs,0.19627156891401404,513
1982,winter,fvcom_bs,-0.0645575429541857,511
1982,winter,fvcom_bs,-0.1676783934515841,512
1982,winter,fvcom_bs,-0.13211673030348917,513
1983,winter,fvcom_bs,0.1284450300436247,511
1983,winter,fvcom_bs,0.08344069497155983,512
1983,winter,fvcom_bs,0.13455276658890195,513
1984,winter,fvcom_bs,0.18933162626141642,511
1984,winter,fvcom_bs,0.051959910000107905,512
1984,winter,fvcom_bs,0.0735315823879044,513
1985,winter,fvcom_bs,0.3288749289380745,511
1985,winter,fvcom_bs,0.3080418577875303,512
1985,winter,fvcom_bs,0.2461890952134696,513
1986,winter,fvcom_bs,0.3102935417593993,511
1986,winter,fvcom_bs,0.24419849122910042,512
1986,winter,fvcom_bs,0.17414226660739882,513
1987,winter,fvcom_bs,0.21728809795957726,511
1987,winter,fvcom_bs,0.106830468802007,512
1987,winter,fvcom_bs,0.07377645026039957,513
1988,winter,fvcom_bs,0.385386468817508,511
1988,winter,fvcom_bs,0.2170696346012459,512
1988,winter,fvcom_bs,0.19212987701674114,513
1989,winter,fvcom_bs,0.6159377347934265,511
1989,winter,fvcom_bs,0.6232993481469021,512
1989,winter,fvcom_bs,0.5837410992176807,513
1990,winter,fvcom_bs,0.6939356022699129,511
1990,winter,fvcom_bs,0.5831505574181383,512
1990,winter,fvcom_bs,0.4955275995455772,513
1991,winter,fvcom_bs,0.15729446627035396,511
1991,winter,fvcom_bs,0.1382488498686116,512
1991,winter,fvcom_bs,0.24984273671488164,513
1992,winter,fvcom_bs,0.1169826571046666,511
1992,winter,fvcom_bs,0.09409209433012528,512
1992,winter,fvcom_bs,0.0804249242430379,513
1993,winter,fvcom_bs,-0.01646040469152916,511
1993,winter,fvcom_bs,0.0022436239772364156,512
1993,winter,fvcom_bs,-0.08698676365684062,513
1994,winter,fvcom_bs,-0.08416354877384301,511
1994,winter,fvcom_bs,-0.23052872230059043,512
1994,winter,fvcom_bs,-0.3018903327648074,513
1995,winter,fvcom_bs,0.01679483614310309,511
1995,winter,fvcom_bs,0.1354577849105024,512
1995,winter,fvcom_bs,0.07039219918153833,513
1996,winter,fvcom_bs,-0.3875957646047141,511
1996,winter,fvcom_bs,-0.3758667011405603,512
